id,date,text,label
1213015209192804353,2020-01-03 08:32:17+00:00,Neuerung im jüngsten österreichischen #Koalitionsvertrag: Koalitionsfreier Raum im #Asyl -bereich für den Fall einer neuen #Flüchtlingswelle. Beide Partner können sich für Maßnahmen auch andere Partner suchen. Sozusagen #Minderheitsregierung light. https://orf.at/stories/3149590/,2.0
1200390843422707714,2019-11-29 12:27:33+00:00,**What a week! Delivered boxes of donations to Swansea Humanitarian Aid Response Project yesterday!** #Refugees #RefugeesWelcome #worldfamily #sharethelove #kindness #love #donations #Wales,0.0
1246782646585262080,2020-04-05 12:52:01+00:00,#SyriaTalks #RefugeeCrisis #Putin 1 author encyclopedia site:#Ummah-state to #Dictatorship http://bit.ly/1awQp8C#,3.0
1189251466227343361,2019-10-29 18:43:39+00:00,"ich habe das Erkenntnis sicherheitshalber anonymisiert (daher die schwarzen Balken). Die gelb gekennzeichneten Passagen stehen beim #BVwG seit ca 2 Jahren oder länger in #Asylverfahren in Verwendung, die blauen sind ""jünger"".",2.0
1265402778828058630,2020-05-26 22:01:47+00:00,"@katarinabarley @harryclarkhci @cducsubt Hirntote! Mit Dumpinglöhnen die anderen EU Staaten runter konkurrieren, dann aber eine #Transferunion fahren. Was glauben die asozialen Hohlbirnen eigentlich, mit wem sie es zu tun haben?!",1.0
1186704105886105600,2019-10-22 18:01:21+00:00,"Heute bei der LATELY SHOW:
Die Zerstörung der AfD 


https://www.youtube.com/watch?v=dNFF6RB_Icw


#lsfs #latelyshow #comedy #nachrichten #berlin #politik #satire #afd #zerstörung #höcke #gauland #weidel #lucke #rezo #amthor #Flüchtlingskrise #seehofer #csu #cdu #merkel",3.0
1184955586888290304,2019-10-17 22:13:21+00:00,"@LSenbet: What kind of precautionary measures #Ethiopia need to take on #eurobonds even if the issue differ from country to country ? 
CC @mihretum @EyobTolina @GirumTweets @DonaldKaberuka @LopesInsights @BelachewM @MelakuD @DGNegatu https://twitter.com/FTMidEastAfrica/status/1184665974072578048",3.0
1263237331219333123,2020-05-20 22:37:04+00:00,@VMRConstancio This will not be accepted by the majority of the voters. A #debtunion will lead to more nationalist parties in the countries and instability of the EU. ‚Whatever it takes‘ will not work for the people and your job is/was to serve the people.,0.0
1225501323669463040,2020-02-06 19:27:38+00:00,"Wir erinnern uns, die #Afd wurde als #Euro-kritische Partei gegründet. Egal ob #Eurokrise, #Bankenkrise oder #Flüchtlingskrise, die Afd hat den Finger auf die Wunde gelegt und auf die Entzündung hingewiesen, wo Altparteien ein Pflaster aufkleben wollten. Doch das Weltbild der...",1.0
1189570674899259393,2019-10-30 15:52:04+00:00,Die üblichen Verdächtigen...#Wirschaffendas https://www.berliner-kurier.de/berlin/polizei-und-justiz/er-wollte-einen-rollifahrer-schuetzen-mann-vor-einfahrenden-zug-der-u8-gestossen---tot--33388816?dmcid=sm_fb,1.0
1227538192137703424,2020-02-12 10:21:26+00:00,Really lovely story about a boy from Syria who is now the star of the local rugby team despite never having played rugby before he moved to Wales https://www.walesonline.co.uk/news/wales-news/young-syrian-refugee-who-star-17712523 #RefugeesWelcome,0.0
1178013495222263808,2019-09-28 18:27:58+00:00,30 Jahre #Flüchtlingswelle. https://twitter.com/tagesschau/status/1177971799247720456,3.0
1193190023866331137,2019-11-09 15:34:04+00:00,"It mostly gets a bad press and plays even worse cricket at times, but Pakistan's ability to absorb #refugees is remarkable. Unsung, but remarkable. 


#RefugeesWelcome #Pakistan #mahirakhan https://twitter.com/Refugees/status/1192045211565744130",0.0
1188023600743358464,2019-10-26 09:24:33+00:00,This morning @MHLibraryLee in #Lee #Lewisham #Hithergreen #RefugeesWelcome https://twitter.com/LRWTeam/status/1184842553767747584,0.0
1209069767400869889,2019-12-23 11:14:30+00:00,"So eine PR Aktion gabs doch schon mal.
Wirt hilft Schwangerer obwohl er ausgebucht ist.
2000 Jahre später wird das immernoch gefeiert.


#Habeck
#menschlichkeit
#refugeeswelcome


https://www.bild.de/politik/inland/politik-inland/heftige-kritik-nach-habeck-vorstoss-pr-aktion-kurz-vor-weihnachten-hilft-nicht-66888346.bild.html",2.0
1204115388449075204,2019-12-09 19:07:34+00:00,"#WirSindMehr wäre das Motto aller Opfer OHNE Migrationshintergrund, hätten die Verwerfungen unterm deutschen Regime sie nicht Leben und Stimme gekostet.

#niewieder2015",1.0
1240235269896486913,2020-03-18 11:15:05+00:00,"Tecle, 29 and an International Rescue Committee staff member, became the first refugee from Africa to run for city council in Boise. 
  
#WelcomeRefugees #StandwithRefugees #buildcommunity #AllAreWelcome #OpenHeartsFreshStarts

https://www.rescue.org/article/refugee-helps-his-american-friend-realize-value-his-voice",0.0
1247616611185459203,2020-04-07 20:05:54+00:00,"Schade, dass #Seehofer nicht Geburtstag hatte. Dann hätte D 69 statt 50 Kinder aufgenommen.
#RefugeesWelcome #NoOneLeftBehind",0.0
1201487446178971648,2019-12-02 13:05:04+00:00,"After 4 years of a #court battle in #Poland, a #refugee person was able to recognise their gender legally. The judgment is precedential and may affect not only the situation of persons with refugee status but also those who permanently live in the country. https://www.facebook.com/FundacjaTransFuzja/photos/a.10150170464820319/10162492425150319/?type=3&theater",0.0
1184838010715693057,2019-10-17 14:26:09+00:00,@marty_mcd @AdamWagner1 Perhaps not: but he (along with many of us) is thinking that. History will show how this Benelux fat-cat did not help the case for remaining among the UK populace - along with his arrogant stance against Greece at its most vulnerable during the #eurocrisis. I'm glad he's off.,2.0
1263151780935929857,2020-05-20 16:57:07+00:00,"Czechia, Denmark, France and the Netherlands offer assistance to Greece to help protect refugees and migrants amidst the #coronavirus outbreak. The operation is coordinated by the EU via the EU Civil Protection Mechanism. 


#EUCivPro #EUsolidarity https://eu.smh.re/JZM",0.0
1214573690572201984,2020-01-07 15:45:08+00:00,"@cducsubt @spdbt #Bundesregierung diese Menschen werden auch bei uns vor der Tür stehen.
Dagegen war die #Flüchtlingskrise von 2015 eine nette Gartenparty.
Stellt euch also auf gigantische Migrationswellen ein oder #ActNow! https://twitter.com/MuellerTadzio/status/1214571543679979520",1.0
1218826389836746752,2020-01-19 09:23:50+00:00,"OMG 😥
In #Italien wurde ""#Flüchtling""
Mamadou K.(22, Elfenbeinküste) zu lebenslanger #Haft verurteilt.
Er tötete in Palagonia die Rentner Vincenzo S.(68) u. Mercedes I.(70).💐
Die Frau vergewaltigte er &amp; warf vom Balkon.
Italien: Nicht in MSM-Schlagzeilen
http://www.imolaoggi.it/2020/01/18/anziani-uccisi-ivoriano-condannato-allergastolo-presenta-ricorso/",1.0
1197789240387678208,2019-11-22 08:09:43+00:00,"Seit 14 Jahren #Merkel. Politischer &amp; moralischer Bankrott: „Sie hat dem Morden in #Syrien, den Fassbomben gegen Schulen, dem Vergasen von Menschen mit der deutschen Erfindung Sarin zugesehen. Sie hat sowohl die #Flüchtlingskrise als auch den ISIS-#Terror sträflich begünstigt.“ https://twitter.com/HGMaassen/status/1197763397154201601",0.0
1211543292669771781,2019-12-30 07:03:25+00:00,"Tok,tok, jemand zuhaus McFly ähhh #Merkel? ""Der Selbstmord Europas"": Bestseller-Autor Douglas Murray im Interview (DE). #Asylkrise #Flüchtlingskrise #Bundesregierung #WDR #Staatsfunk #UmweltsauOma #Messerattacken #Nazisau https://youtu.be/LvnAMCKF9h8 via @YouTube",1.0
1260996888100319232,2020-05-14 18:14:20+00:00,"Dieser #EU-Gerichtshof gehört abgeschafft und die Richter eingesperrt

Das ist kriminell, was die für Urteile fällen

#AsylRecht #Ungarn",1.0
1210230286207930368,2019-12-26 16:05:59+00:00,"Russian-backed Syrian offensive in Idlib kills dozens, displaces tens of thousands - The Washington Post #whatsgoingoninidlib #syrianwar #humanitariancrisis #IDPs #refugeecrisis #problemsthataregettingworse  https://www.washingtonpost.com/world/middle_east/russian-backed-syrian-offensive-kills-dozens-displaces-tens-of-thousands/2019/12/25/3f5ce2f6-235d-11ea-b034-de7dc2b5199b_story.html",3.0
1190782244350242816,2019-11-03 00:06:25+00:00,"ITALY - #Italy, the new #EuroCrisis? -- #VisualPolitikEN... 🇮🇹
#EuroZone 
https://www.youtube.com/watch?v=RfSGmmDI3Fs",2.0
1201574309417963520,2019-12-02 18:50:14+00:00,🔞 || 🔥 It's Monday ;) Let's Rock ^^ 🔥 #OldButGold #WirSchaffenDas 🔥🔥 https://twitch.tv/delixlps,3.0
1264886513789272065,2020-05-25 11:50:19+00:00,"@dominikhland @n_roettgen Tja die #Bundesregierung scheint das ähnlich zu sehen wie Sie.
Diese #Transferunion deutschen Steuergeldes Richtung Süden muss sie dann aber den Bürgern auch vermitteln.

Ich wünsche schonmal: viel Spaß.",1.0
1206909271755104256,2019-12-17 12:09:28+00:00,"@HeikoMaas Gut, dass Sie ""vermeintlich"" schreiben! Denn das war sie, die #Flüchtlingskrise! Wir brauchen auch keine Flüchtlingschance, sondern eine Ursachenbekämpfung und Stopp westlicher Zerstörung in betreffenden Ländern!


Das hilft auch den #Migranten am Meisten!",0.0
1185443593336623105,2019-10-19 06:32:31+00:00,@Wildaboutmusic @tompetty I'm a firm believer this album singlehandedly killed disco! #refugee #GoneTooSoon,3.0
1252204662691897344,2020-04-20 11:57:11+00:00,"""Er hat lange elf Monate gekämpft und gelitten. Er hat es nicht geschafft! Rentner Detlef J. (76), der von einem #Flüchtling aus Somalia ins Koma geprügelt wurde, ist heute morgen in einer Klinik gestorben."" https://twitter.com/BILD/status/1252173054156865537",1.0
1180523040242896896,2019-10-05 16:40:00+00:00,"Panne bei Regierungsflieger: Seehofer sitzt drei Stunden fest


 #Abend #Airbus #bild #CSU #Fest #Flüchtlingskrise #HorstSeehofer #Köln #Kurz #laut #Luftwaffe #Migration #München #Panne #Passagiere #Rückflug #Rückreise #Seehofer #Sicherheit #Uhr #Zeitung https://presse-augsburg.de/panne-bei-regierungsflieger-seehofer-sitzt-drei-stunden-fest/496966/",3.0
1168375298980605952,2019-09-02 04:09:13+00:00,@Martyr003 Europe have to reap the consequences. They always stood with Judo-Christian Zionists in destroying the Muslim countries. Now refugees from that countries have legal and justified right to go and settle in Europe. #RefugeesWelcome,0.0
1237791991137738752,2020-03-11 17:26:22+00:00,Brutaler Axt-Angriff in München: Vorbestrafter Iraker hackt Autofahrer das halbe Gesicht weg https://www.anonymousnews.ru/2020/03/11/axt-iraker-hackt-halbe-gesicht-weg/ #anonymousnews via @anoynews #migranten #flüchtlinge #merkel,1.0
1194581252294270976,2019-11-13 11:42:19+00:00,"#Eurobonds lassen sich prima mit der Finanzierung öffentlicher Nettoinvestitionen verbinden... (die so aus den Schuldenregeln ausgenommen werden...)


Mit 1,25% des BIP pro Jahr kann 🇩🇪 ein Programm von 450 Mrd € / 10J finanzieren - mit der aktuellen Schuldenbremse... 😄😄😄🥳💪",3.0
1178391416713760769,2019-09-29 19:29:41+00:00,"Draghi : “Many more people understand the importance of these reforms than a few years ago — there will at some point be a commitment.”  👏👏👏
#euro #ecb #fiscalunion https://twitter.com/edwardnh/status/1178370784131211264",0.0
1228470490039308290,2020-02-15 00:06:03+00:00,"#Sprachreise Tag 2: Mit ein paar bekannten JournalistInnen im Gespräch auf der #MSC2020, stelle ich fest, dass #Framing auch nach #Asyltourismus und #Flüchtlingswelle noch aktuell ist. „Ist nicht gar #Westlessness (das Konferenzmotto) genau dies?“, wird in den Raum geworfen. 1/x",0.0
1238219021339840512,2020-03-12 21:43:14+00:00,Disastrous handling of #Eurocrisis under Merkel left Italy with few choices. Handling of #CoronavirusPandemic follows the same pattern. https://twitter.com/berlinbarbarism/status/1162310444205453312,3.0
1187337800091426817,2019-10-24 11:59:25+00:00,"Executive Summary “We have a broken heart here. We feel insecure. No one wants to help us.” – “Aisha,” trans refugee #woman from #Somalia. Up to 150,000 #refugees and #asylumseekers reside in the urban centers of #Nairobi and Mombasa, #Kenya https://twitter.com/nyamoriv/status/1187310914728534017",0.0
1250872570137714701,2020-04-16 19:43:55+00:00,"@Hasanni_Birguel @lange_tobias_hh Sorry, #Flüchtlingswelle #Erdogan 
#Griechenland #Menschenrechte 
#EU #Fluechtlinge 
#flüchtlingskinder 
⁉️ 😳 ich verstehe verbrennen d. #EU Flagge sehr gut! NICHT meine EU‼",2.0
1247976966399176704,2020-04-08 19:57:49+00:00,"#SiegeIsEpidemic
#SaveGazaFromCorona 
#StandWithRefugees
#COVID19 

#FF and #RT, please. Raise your voice for Palestine",0.0
1206595399047417857,2019-12-16 15:22:15+00:00,"#Bankenrettung 7.0 #EU #Euro #EZB #Transferunion #Schuldenunion #Target2 #Banken #vdL #Merkel #CDU #CSU #AfD #SPD #Futschi

Am Freitag hatte die Bank von #Italien die Volksbank in der Region Apulien unter staatliche Aufsicht gestellt.

https://www.focus.de/finanzen/banken/kranke-bilanzen-und-milliardenschulden-70-000-sparer-vor-totalverlust-italien-will-volksbank-mit-900-millionen-euro-retten_id_11462954.html",3.0
1252857170351157248,2020-04-22 07:10:01+00:00,"The @guardian asks European experts how governments might still come together to reconstruct a hopeful post-lockdown future for Europe and beyond. 

https://bit.ly/2VLyDwu

#EUGreenDeal #nationalism #fiscalunion",3.0
1198920543350796290,2019-11-25 11:05:07+00:00,"Donnerstag an der @TU_Dortmund: ""On the record"". Freue mich auf anregende Debatten – #Sozialismus vs #kapitalismus, die nächste #eurokrise, das Frauenproblem des Wirtschaftsjournalismus… Es moderieren Studis des @Wipojo! Anmeldungen unter: http://ontherecord.de @IJ_Online",3.0
1234948278296379393,2020-03-03 21:06:28+00:00,"@Martin_Sellner Super Aktion 👍
Viel Erfolg 🍀💙
Kommt gesund wieder zurück 
#niewieder2015",2.0
1215628915903029249,2020-01-10 13:38:13+00:00,"A woman and 2 girls push a wheelbarrow towards the outskirts of Azraq refugee camp.
Azraq refugee camp is home to 42,000 Syrian refugees, nearly 50% of whom are under 5 years.


#crisis #refugees #refugeeswelcome #humanitarian
#OnAssignment #Jordan #Syria #AzraqRefugeeCamp 
#…",0.0
1242848053498982401,2020-03-25 16:17:21+00:00,"@RitchBrand @_aguaesal @SEENOTRETTUNG @cducsubt @CDU @spdde @spdbt @SPDEuropa @WHO_Europe_DE @UNHCR_de @amnesty_de @Monde_diplo @dieLinke @Die_Gruenen @dpa @SZ_Politik @zeitonline @MartinSonneborn @Linksfraktion @GrueneBundestag @fdpbt Sie schreiben wirr! #Rechtsextreme Hass-Gedanken. Seien Sie froh, dass Sie nicht in solchen Bedingungen leben müssen. #Moria ist eins von drei Lagern auf der Insel. Die griechische Regierung will noch 1 weiteres einrichten. Die EU muss den Geflüchteten ein #Asylverfahren gewähren",0.0
1214498498768461825,2020-01-07 10:46:21+00:00,"If the US put a 100% tariff on French wine because their 3% tax on Google and Facebook, the Netherlands should sell the euv machine from #ASML to China. #eusolidarity @vonderleyen @JosepBorrellF @realDonaldTrump @eucopresident",0.0
1223018557052792832,2020-01-30 23:02:01+00:00,"Arguably, that's already the case - as shown with the frustrating debate on €-reform. 

#SchuldenUnion etc. https://twitter.com/D_Schwarzer/status/1222963945998290944",3.0
1193062656556580864,2019-11-09 07:07:58+00:00,Step 3/12!!!! Heute starten wir wieder durch!! Beginn: 14:00!!! Trials of Comp [Help] hoffe wieder auf eure tolle Unterstützung!!!! Path to Partner continues!!!  #destiny2 #ps4 #freelegendcomphelp #pvp #gemeinsamzumPartner #wirschaffendas #nurmiteuch #twitch #streamer,3.0
1194308584076697601,2019-11-12 17:38:50+00:00,Wann wacht Deutschland endlich auf!? Es kotzt mich nur noch an. #ntv #Deutschland #refugeesnotwelcome https://www.n-tv.de/21390866,1.0
1179780154031247360,2019-10-03 15:28:02+00:00,Immer mehr Flüchtlinge in #Griechenland: um eine neue #Flüchtlingskrise zu verhindern reist Innenminister #Seehofer nach #Griechenland und in die #Türkei. https://www.zdf.de/nachrichten/heute/steigende-fluechtlingszahlen-in-griechenland-faq-100.html#xtor=CS5-62,3.0
1199651563469463552,2019-11-27 11:29:55+00:00,@Michael_O_Regan Now this is required for #homelessness #hospitals #childpoverty #disabled #asylumseekers #carers and all the other failures of this #finegael government. On the streets we need to be.,0.0
1247768656617992199,2020-04-08 06:10:04+00:00,"PROKLA-Redakteure @Felix_Ulric und Etienne Schneider argumentieren, dass die #Corona-Krise sich zu einer #Eurokrise 2.0 entwickeln wird und skizzieren drei mögliche Szenarien. https://prokla.de/index.php/PROKLA/article/view/1873 https://twitter.com/rosaluxstiftung/status/1247766276077834241",2.0
1224435777188192257,2020-02-03 20:53:32+00:00,"Am 08. Februar ruft die #SEEBRÜCKE deutschlandweit zu einem dezentralen #Aktionstag auf! Die 4.000 Minderjährigen und Familien müssen sofort aus #griechischen Lagern aufgenommen werden!


#wirhabenplatz #bleiberechtfüralle #solidarität #RefugeesWelcome https://twitter.com/SeebrueckeB/status/1222460640935251968",0.0
1178429043714220032,2019-09-29 21:59:12+00:00,"It’s not easy for Syrian Refugees in Lebanon. But going back to Syria just isn’t an option with ongoing major safety issues, and children like these need protection at all measures. Don’t forget them ! #syrianchildren #refugeecrisis #lebanon",0.0
1196140950952673281,2019-11-17 19:00:00+00:00,"Derzeit harren auf griechischen Inseln nach offiziellen Angaben rund 36'000 Menschen in Lagern aus. 

Die neuesten Entwicklungen zur #Migrationskrise im Mittelmeer.
https://www.nzz.ch/international/rund-36-000-menschen-harren-in-griechischen-lagern-aus-die-neuesten-entwicklungen-zur-migrationskrise-im-mittelmeer-ld.1494713",3.0
1225216496068104192,2020-02-06 00:35:50+00:00,"Die Platte läuft nun schon seit mindestens 40 Jahren - und trotzdem legen sie #SVP, #AfD, #FPÖ und Co. wieder und wieder auf. So oft darf höchstens Exile On Main Street laufen, ohne langweilig zu werden. #Asylrecht",0.0
1192410579098624000,2019-11-07 11:56:50+00:00,epd-Meldung über #Asylverfahren von #Flüchtlingskindern: http://u.epd.de/1d03 via @MiGAZIN,3.0
1249616061261103106,2020-04-13 08:31:00+00:00,"#tycklemoregoatsquoteoftheday “Desperation led us here here, adrift, black waves white tips. Stars above us guide the way, but there’s no where left to go.” https://tycklemoregoats.bandcamp.com/track/sea-fury #bandcamp #music #songoftheday #sea #ocean #band #diy #refugeecrisis #migrants #seafury #lifeboats",0.0
1171447019765813252,2019-09-10 15:35:08+00:00,"[LIVE] #Genoa, Lord M. #King: despite @ecb pushes, #EU Gov’ts have not clarified their intentions on a #FiscalUnion. #Markets believe that #SovereignDebt crises will be faced through mutual effort, yet they “might lose faith”. @Palazzo_Chigi @MEF_GOV",3.0
1170405097941196800,2019-09-07 18:34:55+00:00,"The #EUCivPro French firefighting team has arrived in Bolivia, ready to help the national teams fight the #Boliviafires. #EUSolidarity",0.0
1225887105835991041,2020-02-07 21:00:36+00:00,Extremely proud of our young people  from QPCS performing We Belong to more than 200 of their fellow students and teachers. Thank you to #salusburyworld for commissioning @scarabeusaerial #RefugeesWelcome #SanctuaryCities #Counterpoint,0.0
1230503551958474752,2020-02-20 14:44:43+00:00,Bei -25 Grad hat jemand das Fenster im Konferenzraum über Nacht offen gelassen. War ein erfrischendes Meeting heute morgen! #Kiruna #WinterinLapland #Wirschaffendas,3.0
1192509077798227968,2019-11-07 18:28:14+00:00,"Eine Fortsetzung der #Eurokrise bleibt zur Zeit unvermeidbar, wo geht die Reise der ultralockeren #Geldpolitik der #EZB nun hin? Neue #Schulden, #Währungsreform was kommt? Mehr in diesem Video, https://youtu.be/NnyW83ChSOM via @YouTube",2.0
1174636693456150534,2019-09-19 10:49:46+00:00,"#RT @EchoPRN: RT @AndyWinhart: Eine Frechheit wie sich selbstgerechte Gutmenschen im Talar über das #Asylrecht hinwegsetzen. 
Da helfen keine durch Kirchensteuern beglichenen Geldstrafen. ""Nur eine mögliche Haftstrafe kann hier als Abschreckung dienen"" -… https://twitter.com/AndyWinhart/status/1174587747748777984/photo/1",1.0
1201467257416749056,2019-12-02 11:44:51+00:00,"Fascinating portrayal of how art can be an indispensable medium through which we can document the human experience of the #refugeecrisis...


... as well as an important reminder that the refugee crisis is not just a #European crisis, but touches all corners of the globe. https://twitter.com/UNHCRUSA/status/1201456428017422338",0.0
1204090055222087682,2019-12-09 17:26:54+00:00,Aha ... in UK organisiert der Staat jetzt Anti-Terror-Training für die Bevölkerung ... mit Religionen und Kulturkreisen hat das natürlich nichts zu tun ... #Wirschaffendas https://www.telegraph.co.uk/news/2019/12/08/free-counter-terrorism-training-offered-online-police-britons/?WT.mc_id=tmg_share_fb,1.0
1179107120907767809,2019-10-01 18:53:39+00:00,"Thousands of #AsylumSeekers live in insecure, inadequate &amp; overcrowded conditions in Greek islands - @Refugees urge authorities to fast-track plans to transfer over 5,000 asylum-seekers already authorized to continue procedure on mainland  https://www.unhcr.org/news/briefing/2019/10/5d930c194/greece-must-act-end-dangerous-overcrowding-island-reception-centres-eu.html #RefugeeCrisis",0.0
1189062905846734849,2019-10-29 06:14:23+00:00,#Migration : Die #Kosten der #Flüchtlingskrise https://www.handelsblatt.com/politik/deutschland/migration-die-kosten-der-fluechtlingskrise/25146570.html?share=twitter,2.0
1234886835442266112,2020-03-03 17:02:19+00:00,Fantastic day at the Senedd celebrating a belated St Davids Day and learning more about Wales and how it is governed. Thank you to all those who came to say hello and wish asylum seekers and refugees in Wales a warm welcome. #WeAreWales #NationOfSanctuary #RefugeesWelcome,0.0
1235467462449094656,2020-03-05 07:29:31+00:00,"""Abwehr einer #Flüchtlingskrise"" - Wie nennt man jemand, der Menschen als Krise begreift und meint sie abwehren zu müssen? Ist #Seehofer eben doch ein alter #NaziOpa?


https://www.augsburger-allgemeine.de/politik/SPD-lobt-Seehofers-Vorgehen-zur-Abwehr-neuer-Fluechtlingskrise-id56967341.html",0.0
1264440912626753541,2020-05-24 06:19:40+00:00,"#Wiederaufbaufonds ja, #Gemeinschaftsschulden nein!

Für einen Schritt zur #Fiskalunion ist nicht die Zeit. 
Die #EU muss den Wiederaufbaufonds durch direkte Budgetbeiträge der Mitglieder finanzieren, nicht durch Gemeinschaftsschulden. 

#Merkel #Macron #Kurz @faznet @FAZ_Politik https://twitter.com/FAZ_Politik/status/1264428455006961665",1.0
1238387349303812096,2020-03-13 08:52:06+00:00,"Gleich beraten die #EU #Innenminister wieder wie sie #Frontex noch brutaler machen können um die #Menschen vor der #Grenze #Griechenland s abzuwehren.
Aber das wird nicht möglich sein. Beratet darüber wie wir sie #retten können.
#ferriesnotfrontex 
#grenzenauf 
#Asylrecht",0.0
1236079243794276352,2020-03-07 00:00:31+00:00,Border Police with Excruciated Refugees / 2020 #ithinknothing #vincentvangogh #sketch #saysomething #safetyfirst #welcomerefugees #refugeeswelcome #standwithrefugees #humanrights,0.0
1221014809979838467,2020-01-25 10:19:50+00:00,@Einzelfallinfos Ausser wir bekommen bis in spätestens 10 Jahren eine #Remigration im mittlerweile zweistelligen Millionenbereich hin oder das Land wird sich wie Jugoslawien zerlegen (gilt für alle Länder in Westeuropa),1.0
1229726314829144066,2020-02-18 11:16:15+00:00,The librarian of Moria – and other tales of hope from the notorious refugee camp  https://www.theguardian.com/world/2020/feb/18/librarian-moria-tales-hope-refugee-camp #Lesbos #Moria #RefugeeCrisis #HumanRights #AsylumSeekers #OpenTheIslands,0.0
1194512757397315585,2019-11-13 07:10:08+00:00,"EU muss endlich aufhören Hoffnungen zu wecken.
Das lockt alles Elend der Welt an.
Klare Kante,
#noasyl
Seit Monaten stranden immer mehr Migranten, die ihren Weg über Bosnien-Herzegowina nach Europa suchen, in der Region um die nordwestbosnische Stadt Bihac
https://www.zdf.de/politik/frontal-21/fluechtlingselend-in-bosnien-100.html",1.0
1252300449908219921,2020-04-20 18:17:48+00:00,"I hope this works smoothly... @DASH_ASYLUM_UK @ChristinaSimpk6 @rogers_steffi
#AsylumSeekers #COVIDー19 https://twitter.com/refugeecouncil/status/1252162144872923138",2.0
1212364137885523968,2020-01-01 13:25:09+00:00,"#Resist ing #Remain ing #Rejoin ing are #Revolt ing again.
#GE2019
#ExitEU #BritishIndependence
#LoveEurope and #Leaveeu https://twitter.com/LVIaLondres/status/1212363309162336256",3.0
1253678086119399424,2020-04-24 13:32:02+00:00,BVerwG: EuGH soll Fragen zum Nachzug volljährig gewordener Kinder zu anerkannten Flüchtlingen klären https://anwaltsblogs.de/t/eugh-fragen-nachzug-id1778511 #Asylrecht (860 Wörter),3.0
1219950298048925697,2020-01-22 11:49:51+00:00,"#Breaking| #Lebanon should restructure #Eurobonds, including issue due in March, and seek #IMF funding - ex-labor minister",3.0
1238423283143499779,2020-03-13 11:14:54+00:00,"Greek Asylum Agency Employees Launch #Strike Against 'Terrible Conditions' at Lesbos Refugee Camp 


#Greece #HumanRights #MiddleEastMonitor #RefugeeCrisis #RefugeesWelcome #Syria #Turkey


https://redrevolution.co.uk/2020/03/13/greek-asylum-agency-employees-launch-strike-against-terrible-conditions-at-lesbos-refugee-camp/",2.0
1233286855099125760,2020-02-28 07:04:34+00:00,"Ich möchte über die Deutschlandpolitik nicht urteilen oder diese werten. Ich muss jedoch sagen, dass du ich diese mit Spannung verfolge. #Coronavius #Flüchtlingswelle #Wahlen https://twitter.com/FRIEDRICH_WEIK/status/1233285724264452096",2.0
