id,date,text,label
1256860174444384256,2020-05-03 08:16:31+00:00,"@ 10DownloasingStreet Es fühlt sich an, als würden Sie Ihre Hände von kleinen Biz waschen!Wir kämpfen mit keiner Umsatz- oder Einkommenshilfe!Keine Zuschüsse für BIZ-Fixkosten oder persönliches Einkommen entweder für #forgottenltd # leavenooneBind",3.0
1242445575586529280,2020-03-24 13:38:03+00:00,"""#Leavenoonebehind: Now prevent the Corona disaster - even at the external borders!""- Sign now!https://t.co/cy7r7wpmeb via @Changeger",0.0
1241265097575665664,2020-03-21 07:27:15+00:00,"Common #eurobonds to fight the # Corona crisis
https://t.co/qzerviitb6",3.0
1310142229017776129,2020-09-27 09:00:23+00:00,"@Antikalypse @seenotrettung @abc_Dresden ""idiot""?Ever heard of Ausismus?Seemingly not.One more reason to block you.",3.0
1305539229775212544,2020-09-14 16:09:42+00:00,"Ex-federal judge Hans-Jürgen Paper complains German asylum policy: ""Compassion does not replace a right. Law break, political arbitrariness, asylum law may no longer be misleaded.""https://t.co/9ed5zadit9",2.0
1305806511374045186,2020-09-15 09:51:47+00:00,"@Hswwarat @alice_weidel Which advice?First of all, take off criminal refugees before you want to record new ones?",0.0
1305837913679310851,2020-09-15 11:56:34+00:00,"@ Kuehnikev @spdde When we record the 1000, 1500 or 10,000 refugees.Will burn the nearest camps in the future.It does not spark parties in the camps but the refugees themselves. The refugees are not stupid !!!Here is a dangerous strategy chosen ....",1.0
1310885201036402689,2020-09-29 10:12:41+00:00,"Die Cyprus-Küstenwache schob sich vorübergehend (und illegal), verdrängte, aufgegeben, vertriebene, vertriebene oder in der ersten Septemberwoche aus dem Libanon von 200 Migranten, Flüchtlingen und Asylbügeln, ohne ihnen die Chance zu geben, Asylansprüche zu legen.https://t.co/ahcwb2xq20 https://t.co/ytqkiWhs64.",0.0
1246492061450358788,2020-04-04 17:37:20+00:00,"#Eurobonds: #deutschland is unsolidary, small-spiritual and fig!It was always that, and the #arrogance of the #Deutscheer Government was not to endure in the #Finanz crisis, here in the # south of the #EU!#Ezb #coronapandemie https://t.co/9mtzetpvza via @DerSpiegel",0.0
1326306156122427392,2020-11-10 23:30:03+00:00,"5 der größten Gründe, warum Menschen Flüchtlinge @glblktz werden

@Europemustage.

# refugeeswelcome⁣⁣ https://t.co/tfnse5f15z.",0.0
1317531196088254464,2020-10-17 18:21:30+00:00,"# Fridays4Future
#Buchhoodendeordheide
#KlimaForum
Many ideas have already been entered.Please do with.
#Walkfendas https://t.co/cxs5ynemzp https://t.co/2qlzkfrc7w",3.0
1266886874141995013,2020-05-31 00:19:03+00:00,"#SyRianarmy #SyrianRefugees #Iraq FACT N Fiction Book Site: Naher Osten ist instabil, https://t.co/licagfr253 https://t.co/iaijpd67ys #Refugees",3.0
1300806686853271553,2020-09-01 14:44:16+00:00,"@ Picture @kradjabi Thank you picture newspaper.Power pressure on Ayatollah chancellery to finally put pressure on the mullah regime.Do not forget, due to the chaos caused in the Middle East by the Mullahregime, you have all the Fluechtliefs.Mullah's Way = No fakes from the Middle East!",2.0
1303595421911089154,2020-09-09 07:25:42+00:00,"@ Kuehnikev agrees.But then it has to be monitored until clarifying the stay of all 100% ... or does not that go because of privacy?And if the camp is evacuated (better in February), then the problem is to accommodate refugees.Or do you see the problem more complex ???",2.0
1322424071565561856,2020-10-31 06:24:02+00:00,@Chrischaaan @beatrix_vstorch It's about terrorists who came as refugees and they rush against the AFD!This shows how stupid can be a person!,2.0
1318165783982317569,2020-10-19 12:23:07+00:00,"I got this tweet yesterday without comment.After a bit of thinking he transports two unfavorable pictures.Either comes ""The refugee wave is just as dangerous as Corona"" on or ""Corona is just as harmless as the refugees"" and both is wrong.https://t.co/86pn5gxict",0.0
1310235862672834562,2020-09-27 15:12:27+00:00,"@tageschau ""By 2024, the federal government wants to spend 64.5 billion for"" refugees "".
Our money.The money, what every taxpayer has worked hard.
When does the citizen finally resist this policy? """,1.0
1240164043698180096,2020-03-18 06:32:03+00:00,"Dies ist mutige und engagierte Führung, die wirklich #LeavenooneBehind, danke #spainisdifferent, da es zu viele kapitalgetriebene Raubtiere gibt, die diese Krise als Gelegenheit als Gelegenheit sehen, öffentliche Ressourcen @gkasowanjete https://t.co/prqrzuao5n zu plempeln",2.0
1242495642401996802,2020-03-24 16:57:00+00:00,"Kriege hören nicht auf, wegen # Covid19.

Wir werden auch nicht.

#LeavenooneBehind.",0.0
1322021141976735744,2020-10-30 03:42:56+00:00,"@iankursingh-Kongress ist nicht in der Macht
Warum kann die Regierung nicht in der Regierung in der Nähe dieser Flüchtlinge sein?",1.0
1327026985672044546,2020-11-12 23:14:23+00:00,"""Syrien sucht Rückkehr von Flüchtlingen, aber sie fürchten den Wrath des Führers"" von Ben Hubbard über NYT https://t.co/dcwaeuvd1o",2.0
1263450515083530241,2020-05-21 12:44:11+00:00,"Ein weiterer Grund, warum wir jetzt anfangen müssen:

#Zueinfach.
# Stopdatteln4.
#Endcoal

#Stopcaredrainer.
#LeavenooneBehind.

#Fighteverycrisis.
#GreenRecoverSynow.

#Defendthedefenders.
#ClimateJustice https://t.co/0o0Agbkpq9.",0.0
1305099145288593411,2020-09-13 11:00:58+00:00,"""Unbegleitete Kinder, die im Moria Camp Feuer aufgeholt wurden, sind unvorstellbare Schrecken gegenüber.""Es ist 2020 Leute 😞 # SafePassige #RefugeesWelcome 💔 https://t.co/iklnewscza",0.0
1308356975504302080,2020-09-22 10:46:25+00:00,"Ich versuche, Rohrleitungen in Über diesen Themen online zu vermeiden - nicht, das Feuer zu tanken, das das Feuer betrifft.Aber ich bin absolut geschockt, angewidert und peinlich von dem völligen Mangel an Empathie und Mitleid auf dem Display von My Home County #Penally #RefugeesWillkommen",2.0
1322203365443538944,2020-10-30 15:47:02+00:00,"Die Vereinten Nationen betteln das Vereinigte Königreich, um nur 5000 #Refugees in der Nachwirkungen der Ertrinken auf dem #Mediterranean dieses vergangenen Wochenende umzustechen.Wie viel mehr Handwring braucht?
 https://t.co/z4tizmv2bz.",2.0
1258754212680339456,2020-05-08 13:42:45+00:00,"Yep und EZB ist das Recht, mich zu reagieren.Die #Bverfg-Entscheidung ist ein Wunsch in so vielen Aspekten.Es konnte nur von einer massiven U-Wendung von Deutschlands RE #Eurobonds und gemeinsamen steuerlichen Maßnahmen geheilt werden.Was unwahrscheinlich ist.https://t.co/b8hbppmzi6 https://t.co/xce4y4tjlr.",3.0
1256528173937750017,2020-05-02 10:17:16+00:00,"Mehr als je zuvor, um Transparenzwerkzeuge und öffentliche Integritätsmaßnahmen zu erlassen, um den Missbrauch von Stimulusfonds und Ressourcen für den privaten Gewinn zu verhindern.#BuildbackBetter #LeavenooneBehind https://t.co/b5qp148ymf.",0.0
1280899742713683970,2020-07-08 16:21:11+00:00,"Heute morgen, # Nepal-Mädchen delegiert auf # HLPF2020, Nisha sprach mit @bgmission & amp;#Jamaica ""Girls sind anfällig für Kinder-Ehe in meiner Gemeinde wegen der # COVID19-Krise"" @Luxembourgun @cürtenayrat @GirlsAbyotov #LeavenooneBind #GirlsAbaccyAlliance #girlsGeequal https://t.co/gnuzfgqcqn",0.0
1234370360948088837,2020-03-02 06:50:02+00:00,"🔴 Mehrheit dieser #Refugene will sowieso nicht in #greece leben.
🔴 Warum werden #griechische Neo-Nazis ausgelöst?
🔴 Ist es ihr reiner Rassismus oder ihre Regierung versucht, ihren Griff auf die Macht zu überdenken?",2.0
1293133202484322306,2020-08-11 10:32:35+00:00,"@twose_brian @samayyaafzal ... Leute von Anfang an und wählen stattdessen die Situationen aus, um die Situationen zu ignorieren, und wie in Großbritannien jetzt alles an denjenigen, die versuchen, einen Ort zu finden, den sie nicht für ihr Leben und das Leben ihrer Familien haben müssen.#Refugeeswelcome 2/2.",0.0
1310973855926636544,2020-09-29 16:04:58+00:00,"Kao Saaree ist ein #iumien-Flüchtling, der während des geheimen Krieges in Vietnam geflohen war.Als indigene Minderheit in Laos hat SAELEE begrenzte Ressourcen & AMP;Unterstützung, wenn deportiert.@Gavinnewsom #freessaelee, indem er ihm einen Verzeihung ertönt!Er gehört mit seiner Familie & amp;Community hier.#Stopicetransfers https://t.co/bktv8fdk6b.",0.0
1304906865533431808,2020-09-12 22:16:55+00:00,"@Hamdirifaijd Sie sind so gleichgültig der Ursache der Flüchtlinge, die sie im Wald sterben lassen, mit Stöcken an ihnen eilen, nichts ist die Flüchtlinge verschont!Nach Europa wundert sich, warum die Welt in die entgegengesetzte Richtung geht!Ein Moment plz!#RefugeesWelcome.",0.0
1259891825793474561,2020-05-11 17:03:13+00:00,Alle Flaggen sind Wände #Refugees https://t.co/b3ejkekft2,3.0
1304095835274313731,2020-09-10 16:34:10+00:00,"Wir müssen das Thema #Conptant ansprechen.Nicht nur unsere #natural #resources
aber auch unsere #food
 #land #Landrights.
und #habitaten.Wir sind die invasiven Arten.@Wwf
@Friends_Earth.
@Connectsdgs @unfccc.
@ Cop24 @leavenotrace.
@Leavenotraceirl #leavenooneBehind.
https://t.co/s49uj4q20y.",3.0
1245883159004114944,2020-04-03 01:17:47+00:00,"Nach 5 Tagen könnte ich obdachlos sein, weil ich nicht für die Miete an den Ort bezahlt habe, in dem ich bleibe.
Ich fühle mich ängstlich und erschreckt in gewisser Weise, besonders mit den ganzen Umständen (#covid ー 19).
Was sollte ich tun?Wo soll ich hin?Ich kenne niemanden, an den ich mich neigen kann.
#Asylumseekers #support.",3.0
1311313938043334657,2020-09-30 14:36:20+00:00,"Wir stehen mit dem größeren Kampf gegen Medien-Vorurteile und Transparenz, während auch die Bekämpfung des täglichen Tagens dieser Geschichten auf der öffentlichen Meinung und der Lebensqualität für Flüchtlinge und Asylbewerber verfügen.https://t.co/ky3gkdzxuc.",0.0
1299407066554134529,2020-08-28 18:02:41+00:00,"@ bnki888 @cheshirePolice Hallo Derek, das Problem hier ist nicht eine Handvoll Asylbewerber, es ist die steuerwidrigen Milliardärs- und Tory-Steuerkürzungen, die den Wohlhabenden profitieren konnten.Flüchtlinge sind unfair angerichtet, um das Reichen und ihr Geld zu schützen.😖 #refugeeswelcome https://t.co/iebdfhgwpv.",3.0
1322524062896345094,2020-10-31 13:01:22+00:00,"@Mrxathon Ich sehe nicht, dass eine der beiden einen klaren Sicht auf O'tuathails Meinung über Flüchtlinge gibt?Es gibt auch keine Beweise, dass diese Nachrichten * eigentlich * von ihm sind.Es gibt etwas zutiefst seltsam an dieser ganzen Sache.",3.0
1318899003631849472,2020-10-21 12:56:41+00:00,"Wir freuen uns, den Bericht von Dr. Kooumbou Boly Barry als Teil der 2020 WSScc #LeAvenooneBehind-Serie im Waschprogramm in Partnerschaft mit @unhumanRighs unterstützt zu haben!

Schau dir unsere Homepage an!
https://t.co/tlpeu9ztp https://t.co/zkkkgy0yoh.",0.0
1327009517712773120,2020-11-12 22:04:58+00:00,"Meine Mutter hat gerade einen Kettentext von meinem Onkel weitergeleitet.Der Text ist mit Falschungen geritten (EX-Mail-In ist ""verfassungswidrig"").Ursprünglicher Schriftsteller behauptet, dass ""Ich habe das alles recherchiert und es ist Tatsache!""

Angewidert mit der Desinformation, die den Einwanderer- und Flüchtlingsfamilien abzielt.https://t.co/tmmyq5cfel.",2.0
1322157477517955072,2020-10-30 12:44:41+00:00,"@Emmanuelmacron @jaz_baatein Herr Präsident, wir sind bei Ihnen in dieser Krise bei Ihnen.Sir Eine Anfrage sagt Nein zu barbarischen Flüchtlingen.Sie werden ihnen gut tun, aber am Ende werden sie dich töten.Deportiere sie zurück in ihre Heimat.Sie finden einen Prosper Frankreich.Wir sind auch das Opfer davon seit langem.Terrorismus ist kriminell",1.0
1294371737086369793,2020-08-14 20:34:05+00:00,"Warum wollen die Flüchtlinge aus Frankreich rauskommen?Ihre Besitztümer werden genommen, keine Zelte, Schlafsäcke.Kein Zugang zum Wasser auch.Kein Essen.#RefugeesWelcome https://t.co/pgkxocvvv0t.",0.0
1308586404478320641,2020-09-23 01:58:05+00:00,"Selbst nach 50 Jahren leben #Chakma und #hajong von #bangladesh ohne Rechte in #arunachalPradesh, aber alles, was wir hören, ist #Ringyas.

Differentialbehandlung von Flüchtlingen basierend auf Religion !!!

#Caa #nrc #refogecrisis.
https://t.co/kt9oe55tvb.",2.0
1242562785944444929,2020-03-24 21:23:48+00:00,#Eurobonds: Die Zeit ist gekommen?https://t.co/el26lqmlal.,3.0
1327188910053593088,2020-11-13 09:57:48+00:00,"Mehr als 23 Lakh-Indianer, die durch verschiedene Modi unter Vande Bharat Mission https://t.co/nz7oo4UPUS zurückgeführt werden",3.0
1322535021828284416,2020-10-31 13:44:55+00:00,"Westliche Verfolgung: Ist der @unhumanRights-Rat, der zum Schutz von Flüchtlingen aus dem Westen ausgestattet ist?- Mit #julianassange, Baltasar Garzon, Eva Joly, Maria Fernanda Espinosa, Alfred-Maurice de Zayas.

https://t.co/asm2rwut5n.

#Assangecase #freeasSange #freethetruth.",0.0
1327226956971012098,2020-11-13 12:28:59+00:00,"@vonderleen 🟢 Gebet für den Frieden auf der Erde !!!

🟣 Jeder Mensch verdient es, zu lieben und geliebt zu werden, ohne Angst vor Hass Diskriminierung Ungleichheiten Ungleichheiten Ungleichheiten Verwertung!

🔵Greeting of Peace & Amp; Prosperity💕
♿SekingJustice / Würde / Rights♻️ https://t.co/nhaewit3ss",0.0
1311375043994234882,2020-09-30 18:39:09+00:00,"@ Nontoko1 @patriotmarc äthiopische Botschaft erteilt die Wth-Pässe des Flüchtlings, die äthiopische Botschaft ist unter der Zerstörung von SA, gesetzlich zu zerstören, sie müssen die inneren Angelegenheiten informieren, wenn sie einen Asylsucher und einen Flüchtling mit einem Pass-WND-Home-Angelegenheiten ausstellen müssenSa,",1.0
1270287211561472002,2020-06-09 09:30:46+00:00,"Malaysische Behörden festhalten 269 Rohingya-Flüchtlinge, die versuchten, am 8. Juni in der muslimischen Mehrheit Nation zu landen.
Weiterlesen….https://t.co/fasgpcqlwd #malaysia #roingya #Refugees",2.0
1327043075030528002,2020-11-13 00:18:19+00:00,Joe Biden und Dr. Fauci loben die Arbeit des Jesuiten-Flüchtlingsservice |America Magazine https://t.co/3f0evslbjo.,0.0
1244230583510642689,2020-03-29 11:51:02+00:00,"⚡️ ""Verwenden Sie Ihr Empathie heute!Wochenend-Empathie-Tweets für den 29. März 2020 ""
https://t.co/bnihs0mt71.
# CodVid19 #Climatechange #SocialDistanzieren #RefugeesWillkommen #Mady #Auspol",0.0
1251884387114913798,2020-04-19 14:44:31+00:00,"**** 141 Städte und Bundesländern sind bereit, Menschen einzunehmen. Evakuieren Sie alle Lagern in Griechenland jetzt!**** Solidarität jenseits der Grenzen!#LeAvenooneBehind @bmi_bund.",0.0
1254444685650792449,2020-04-26 16:18:14+00:00,Feuer im Samos Flüchtlingslager #immigration #Refugees #samos,3.0
1290302408757657601,2020-08-03 15:04:01+00:00,"Während noch nicht einen hamiltonischen Moment bezeichnet, ist die Entscheidung, Geld in den Märkten zu leihen, um #EU #Recovery ein Schlüsselsignal & amp;ebnet den Weg zu einer tieferen #Fiscalunion, unserem Direktor @d_schwarzer sagte @AlExwardvox in @voxdotcom.https://t.co/gxyzyojfq.",1.0
1250350849311666178,2020-04-15 09:10:47+00:00,"Außerhalb der industrialisierten Welt ist der # Covid19 Nightmare noch nicht beginnen.Wie viele wird sterben, wenn der #coronavirus durch Kriegszerstörungen, überfüllte Länder in #syrien oder #bangladesh & amp;Städte ohne funktionierende Gesundheitswesen?https://t.co/sutkilhdbl.",0.0
1254719816952414209,2020-04-27 10:31:30+00:00,Über meinen Reportage in #Llesbo #Refugees #Rollingstone https://t.co/6bb27keufh,2.0
1292369430916272128,2020-08-09 07:57:38+00:00,"Hier ist ich in @pmpmagtoday diskutiert, wie man Mittel besser nutzen kann, indem er sie von der Einwanderungsbehörde in Richtung der Verwendung von ihnen veranlasst, um sie dazu beizutragen, in Großbritannien Communitys parallel zu entwickeln, um #Refugees und Einheimische gleichermaßen zu profitieren.

https://t.co/bu8h4lpvlb.",0.0
1251870682360799235,2020-04-19 13:50:03+00:00,"Danke, Ian, du bist unglaublich!Das Fahren bedeutet nicht nur in einem Auto.Wir brauchen Liefertreiber wie Ian, um Pakete von wesentlichen Lebensmitteln und Verstärker zu liefern;Toilettenartikel an unsere #refuGee-Freunde in ganz London.Finden Sie unsere, wie Sie heute freiwillig mit uns freiwillig arbeiten können: https://t.co/0n6enz53vf https://t.co/nqfwisgwlo",0.0
1310657800264192002,2020-09-28 19:09:05+00:00,"@Livinlgndkiller @iamjericho Ich habe kein Problem damit.Fast jede Unterschrift macht Sinn.Trotzdem ist er derjenige, der gesagt hat, dass sie nicht genau das tun würden, was sie im Sprung tun.Zwei Champions, beide WWE-Flüchtlinge.TV-Champion, gleich.Sind Tag Champs Revival?",0.0
1310933365172908033,2020-09-29 13:24:04+00:00,"Ein Schrei nach Europa für Hilfe!Der 16-jährige Arian, seine Schwester Erje und seine Mutter, die in der Mitte eines Platzes in Athen stranden.""Es ist hier nicht sicher und wir brauchen Hilfe."" #AlildisAschild #LeavenooneBehind https://t.co/r2ufx4mfyx",0.0
1311332136675430405,2020-09-30 15:48:39+00:00,"@ joepublic121212 @SkyNews Controlling Rechts Nicht EU-Einwanderung hat nichts mit der EU zu tun.

Priti hat von mehr Routen für Flüchtlinge gesprochen.

Seufzen.",0.0
1250320682308603904,2020-04-15 07:10:55+00:00,"#Roingya camp #lockdown.Evokatives Bild von @ktpnoorhosain

#coronavirus #Refugenes https://t.co/klqtxhnjw.",3.0
1296071739345182720,2020-08-19 13:09:17+00:00,"Warum ist Mitleid so schwer zu kommen?Was macht die Menschen so blinkend und herzlos, dass sie sich bedroht oder ungläubig anfühlen, wenn sie von anderen Menschen in Bedürftigen konfrontiert sind?Ich bin so müde von diesem Ort #Homeless #Blm #wearamask #Refugees #mentalHealth Keiner davon ist 🤔😞",0.0
1310798354431897601,2020-09-29 04:27:35+00:00,GAVIN NEWSOM: Nachfrage Gov. Newsom To #Stopicetransfers und Unterstützung Feuerwehrmann & Amp;Flüchtlingskao Saaree - Unterzeichnen Sie die Petition!https://t.co/trjev3mwm5 über @change.,0.0
1258681532367110146,2020-05-08 08:53:57+00:00,"Niemand sollte zurückgelassen werden, nicht nur beim Erhalt des Schutzes von der # Covid_19, sondern auch, um auch eine #inklusive soziale und wirtschaftliche Rekonstruktion nach den #crisis # -Migranten und #Refugees #entrepreneure zu gewährleisten
#Migrationeu #changethenarrative https://t.co/tpvdnnsrv8.",0.0
1327057696168689664,2020-11-13 01:16:24+00:00,"@Pak_fazaia @ shahidaqureshi5 1947 war die ""Beste Male & Amp; die schlimmsten Zeit"", meine schöne Stadt von Gärten wurde verwüstet.Shahalmi Darwaza-Bereich, der seit Monaten verbrannt wurde.Plünderer hindischer Häuser setzen ihnen immer Feuer.Lahore war für Greifer, viele Flüchtlinge, die Snighers & AMP wurden;Rooters & AMP;Dies wurde zum Weg. 3/3",2.0
1253455182555381767,2020-04-23 22:46:18+00:00,"Spende der medizinischen Ausrüstung und der PFE an medizinische Mitarbeiter in Gesundheitszentren in Nouakchott und Nouadhibou.Städte, in denen sowohl Mauretaner als auch Migranten zusammenreisen!

@ Die Unterstützung der Unmigration nach Mauretanien setzt sich im Kampf gegen # Covid-19 fort.#LeavenooneBind https://t.co/zlilpmbvwq.",0.0
1323234749205434371,2020-11-02 12:05:23+00:00,"Im aktuellen Klima ist es leicht, hoffnungslos zu fühlen, weshalb dies eine wichtige Erinnerung an die positiven Auswirkungen der Arbeit @dlpubliclaw war.Es ist so wunderbar, den greifbaren Unterschied zu sehen, dass ein erfolgreiches Ergebnis auf dem Leben eines Kunden auf dem Leben ist #RefugeesWelcome https://t.co/0kg7rckhgn",0.0
1302718540382961667,2020-09-06 21:21:18+00:00,"@DirkDigglerga Sie sind so glücklich, dass Sie nie Gewalt und Armut mit Ihren Kindern im Schlepptau geflohen haben.Wenn Sie jemals mussten, brauchen Sie einen Ort, um Zuflucht zu nehmen.Amerika soll dieser Ort sein!

#Whiteauvilege.
#RefugeesWelcome.",0.0
1291052360236638209,2020-08-05 16:44:03+00:00,"Horrors niemals enden !!!!
 Ich kann mir nicht vorstellen, dass die Hölle noch schlimmer ist.

#Endhighschoolinsawa.
#Endhenightmare.
#Eritrea.
#Refugees
#Yialk https://t.co/1krco60HOH.",0.0
1290743545050038272,2020-08-04 20:16:56+00:00,"Wir sind also gezwungen, diese Leute anzunehmen, oder machen wir es freiwillig?So oder so, warum?#Migration #asylumseekers https://t.co/qrlokmrmzs.",1.0
1322079126866563072,2020-10-30 07:33:21+00:00,"@britishlivesuk seltsam, dass ein Brief geschrieben wurde - die meisten Leute nutzen heutzutage nur ihr Mobiltelefon.Und er wird ein intelligentes Telefon haben - er ist ein ""Flüchtling""!",1.0
1293081923322023937,2020-08-11 07:08:49+00:00,"@Undp_Pakistan mit Unterstützung von @mohrpakistan & amp;@Unfpapakistan hielt sozioökonomische Bewertungen an, um die Auswirkungen von # Covid19 auf Transgender-Personen in Islamabad und Rawalpindi zu verstehen, um sicherzustellen, dass #LeavenooneBehind.

Lesen Sie mehr ➡️ https://t.co/kcamg1slov
#TranSrigelschäfteHumänrechts https://t.co/u0zjhpccn0i.",3.0
1322173024473370627,2020-10-30 13:46:28+00:00,@ Dxdavid11 @ aliosma55716042 @Agnillatr @spainnato @nato Es gibt 3 Millionen Flüchtlinge in der Türkei.Was ist mit dir?,2.0
1310681272625266693,2020-09-28 20:42:21+00:00,"Dieser Clown hat etwas vorne, linkeres Galle.Hast du den Flüchtling aufgenommen, denn nicht dachte nicht.https://t.co/hur7tpw6te.",1.0
1304420789748404224,2020-09-11 14:05:25+00:00,"Hallo @euhomeAffairs @Interieur_gouv @bmi_bund @ministeriejenv @ukhomeOffice camps auf den griechischen Inseln sind eine humanitäre Katastrophe.Bitte handeln Sie, um Flüchtlinge dringend umzuziehen!#RefugeesWelcome #LeavenooneBind https://t.co/wyn5kadhkh.",0.0
1322156158413668353,2020-10-30 12:39:27+00:00,"@CharisRefugees Wir alle kennen den Grund der Verzögerung aufgrund der Pandemie.
Also gab Covid vor 4to9 Jahren? Nein.
Was ist dann der Grund, den Prozess der irakischen Asylbewerber & amp; Flüchtlinge für 4to9yrs ohne Lösung zu verzögern?
Sie flohen Todesholz und Amp; legal in der Türkei registriert;",0.0
1303834255563337730,2020-09-09 23:14:45+00:00,"#Wirbeitplatz?Yes, we have room.

Refugees cost (first of all) resources.Therefore, the basic idea is that all in the 🇪🇺 tune together, actually correct.

But if no one touches after #moria, someone has to start the beginning!#We make it",0.0
1236966415514701824,2020-03-09 10:45:49+00:00,"@Federmama @Rubinnischara It's about the double morale.We have a flat in Germany, apartments are hardly affordable in certain areas.If someone says #Wirbeitplatz and then no solution to offer, you would like to come with such a requirement, what speaks, on the other hand, if you have space?",1.0
1310127226554388481,2020-09-27 08:00:46+00:00,"Netfund.@ Ralphhruth, great cartoon!Meet several nails at the same time on the head ... :)
#Clima crisis #ClimateMergency #moria #LeavenooneBehind https://t.co/klw9lxxxei",0.0
1268560001666351104,2020-06-04 15:07:27+00:00,Anfällige Menschen und Menschen mit Behinderung sind in dieser Covid19-Epidemie am meisten gefährdet.#LeavenooneBehind https://t.co/bpdrcdmdbj.,0.0
1306338667422715904,2020-09-16 21:06:23+00:00,"Experiencies in vain to summarize how incredibly sad, angry and fainted me these pictures in combi with the reactions of Europ.Responsibilities in these days do.How to help?Where to start?How not to go to it?#LeavenooneBehind #Moriastory https://t.co/5qexjlazff",0.0
1327250904886747136,2020-11-13 14:04:09+00:00,"Ich habe gerade UNHCR auf 0207 346 1166 genannt - Option 2
Ich habe erklärt, dass mein Leben als ehemaliger Flüchtling von den britischen Behörden an eine Stücke gesunken wurde,
Wer organisierte mein ""Flüchtlingsleben"" an Orten, an denen ich nie endloser Armee von Alkoholikern und Drogen-Süchtigen mangelte, die mich missbrauchen.",0.0
1305791867607547904,2020-09-15 08:53:36+00:00,Recording Migrants: Merz Will not have Moria refugees in Germany https://t.co/wgs2rwpqtg via @DerSpiegel,1.0
1309443729057624070,2020-09-25 10:44:47+00:00,"Questions to # Refugees:

9.) Germany and the #EU take you in your need.In the past there were terror attacks.
Are you planning Terror attacks?

Answer binding!

10.) If the situation improves in your home.Are you volunteering back?

#Moria @cdu",1.0
1304692738907148288,2020-09-12 08:06:03+00:00,@ Djhhessen explains in view of the situation in #moria willingness to pick up short-term refugees.A great gesture of # humanity!Bund and country should act and allow further recording!#LeavenoOnebehind #Wirbeitsplatz https://t.co/kk9ds3HH0S,0.0
1244276977248468992,2020-03-29 14:55:23+00:00,"Please write the #bmi_bund and demands the evacuation
#LeavenooneBehind https://t.co/itokvxi06t",0.0
1235584612589502464,2020-03-05 15:15:02+00:00,"I frighten from those days more often when I see the pictures of the refugees and listen to the EU's words.
https://t.co/khemv7nsim
#Nonazis #noafd #refugeesWelcome # Refugees #EU @europeangreens @euparliament",0.0
1322616531398893569,2020-10-31 19:08:48+00:00,"Hey, also für echte äh, wenn der Fick die Menschen, die die Leute als Flüchtlinge angesehen werden",3.0
1315179769051459584,2020-10-11 06:37:46+00:00,@zeitonline 'refugees' ...... and in the picture again only young men.,1.0
